timestamp,code,msg_type
2026-08-05T09:43:32.219,03182T,depth
2026-08-05T09:43:32.219,03077T,depth
2026-08-05T09:43:32.222,03046T,depth
2026-08-05T09:43:32.222,03011T,depth
2026-08-05T09:43:32.603,03194T,depth
2026-08-05T09:43:32.681,03196T,depth
2026-08-05T09:43:32.681,03195T,depth
2026-08-05T09:43:32.684,03197T,depth
2026-08-05T09:43:32.782,03046T,depth
2026-08-05T09:43:32.856,03077T,depth
2026-08-05T09:43:33.065,03195T,depth
2026-08-05T09:43:33.144,03194T,depth
2026-08-05T09:43:33.144,03197T,depth
2026-08-05T09:43:33.144,03196T,depth
2026-08-05T09:43:33.319,03182T,depth
2026-08-05T09:43:33.400,03011T,depth
2026-08-05T09:43:33.608,03194T,depth
2026-08-05T09:43:33.670,03196T,depth
2026-08-05T09:43:33.672,03195T,depth
2026-08-05T09:43:33.674,03197T,depth
2026-08-05T09:43:33.735,03105T,depth
2026-08-05T09:43:33.801,03080T,depth
2026-08-05T09:43:35.175,03195T,depth
2026-08-05T09:43:35.240,03194T,depth
2026-08-05T09:43:35.240,03197T,depth
2026-08-05T09:43:35.240,03196T,depth
2026-08-05T09:43:35.682,03195T,depth
2026-08-05T09:43:35.751,03197T,depth
2026-08-05T09:43:35.753,03194T,depth
2026-08-05T09:43:35.753,03196T,depth
2026-08-05T09:43:40.084,030573,depth
2026-08-05T09:43:41.724,03195T,depth
2026-08-05T09:43:41.792,03194T,depth
2026-08-05T09:43:41.792,03196T,depth
2026-08-05T09:43:41.792,03197T,depth
2026-08-05T09:43:42.270,03197T,depth
2026-08-05T09:43:42.328,03195T,depth
2026-08-05T09:43:42.328,03194T,depth
2026-08-05T09:43:42.328,03196T,depth
2026-08-05T09:43:42.638,03195T,depth
2026-08-05T09:43:42.718,03194T,depth
2026-08-05T09:43:42.718,03196T,depth
2026-08-05T09:43:42.718,03197T,depth
2026-08-05T09:43:43.182,03195T,depth
2026-08-05T09:43:43.262,03197T,depth
2026-08-05T09:43:43.326,03194T,depth
2026-08-05T09:43:43.326,03196T,depth
2026-08-05T09:43:43.661,03195T,depth
2026-08-05T09:43:43.743,03194T,depth
2026-08-05T09:43:43.743,03105T,depth
2026-08-05T09:43:43.743,03196T,depth
2026-08-05T09:43:43.743,03197T,depth
2026-08-05T09:43:43.743,03080T,depth
2026-08-05T09:43:44.153,03197T,depth
2026-08-05T09:43:44.237,03011T,depth
2026-08-05T09:43:44.239,03195T,depth
2026-08-05T09:43:44.239,03194T,depth
2026-08-05T09:43:44.239,03046T,depth
2026-08-05T09:43:44.239,03182T,depth
2026-08-05T09:43:44.239,03077T,depth
2026-08-05T09:43:44.239,03196T,depth
2026-08-05T09:43:44.300,03011T,depth
2026-08-05T09:43:44.300,03077T,depth
2026-08-05T09:43:44.300,03182T,depth
2026-08-05T09:43:44.300,03046T,depth
2026-08-05T09:43:44.876,03077T,depth
2026-08-05T09:43:44.940,03077T,depth
2026-08-05T09:43:45.021,03046T,depth
2026-08-05T09:43:45.100,03046T,depth
2026-08-05T09:43:45.159,03195T,depth
2026-08-05T09:43:45.166,03194T,depth
2026-08-05T09:43:45.166,03197T,depth
2026-08-05T09:43:45.168,03196T,depth
2026-08-05T09:43:45.320,03105T,depth
2026-08-05T09:43:45.388,03080T,depth
2026-08-05T09:43:45.453,03182T,depth
2026-08-05T09:43:45.515,03011T,depth
2026-08-05T09:43:45.515,03182T,depth
2026-08-05T09:43:45.515,03011T,depth
2026-08-05T09:43:45.693,03194T,depth
2026-08-05T09:43:45.773,03195T,depth
2026-08-05T09:43:45.775,03196T,depth
2026-08-05T09:43:45.775,03197T,depth
2026-08-05T09:43:48.876,03195T,depth
2026-08-05T09:43:48.938,03194T,depth
2026-08-05T09:43:48.938,03196T,depth
2026-08-05T09:43:48.938,03197T,depth
2026-08-05T09:43:49.416,03194T,depth
2026-08-05T09:43:49.494,03196T,depth
2026-08-05T09:43:49.496,03195T,depth
2026-08-05T09:43:49.497,03197T,depth
2026-08-05T09:43:49.716,03195T,depth
2026-08-05T09:43:49.774,03194T,depth
2026-08-05T09:43:49.779,03196T,depth
2026-08-05T09:43:49.779,03197T,depth
2026-08-05T09:43:50.261,03197T,depth
2026-08-05T09:43:50.341,03195T,depth
2026-08-05T09:43:50.341,03194T,depth
2026-08-05T09:43:50.341,03196T,depth
2026-08-05T09:43:52.427,03197T,depth
2026-08-05T09:43:52.496,03080T,depth
2026-08-05T09:43:52.496,03196T,depth
2026-08-05T09:43:52.496,03195T,depth
2026-08-05T09:43:52.496,03194T,depth
2026-08-05T09:43:52.496,03105T,depth
2026-08-05T09:43:52.860,03182T,depth
2026-08-05T09:43:52.927,03077T,depth
2026-08-05T09:43:52.927,03046T,depth
2026-08-05T09:43:52.927,03011T,depth
2026-08-05T09:43:52.993,03197T,depth
2026-08-05T09:43:52.993,03195T,depth
2026-08-05T09:43:52.995,03196T,depth
2026-08-05T09:43:52.995,03194T,depth
2026-08-05T09:43:53.056,03046T,depth
2026-08-05T09:43:53.056,03182T,depth
2026-08-05T09:43:53.056,03077T,depth
2026-08-05T09:43:53.056,03011T,depth
2026-08-05T09:43:53.121,03011T,depth
2026-08-05T09:43:53.199,03046T,depth
2026-08-05T09:43:53.199,03182T,depth
2026-08-05T09:43:53.199,03077T,depth
2026-08-05T09:43:53.745,03194T,depth
2026-08-05T09:43:53.807,03195T,depth
2026-08-05T09:43:53.809,03197T,depth
2026-08-05T09:43:53.809,03196T,depth
2026-08-05T09:43:54.086,03046T,depth
2026-08-05T09:43:54.157,03077T,depth
2026-08-05T09:43:54.157,03046T,depth
2026-08-05T09:43:54.157,03105T,depth
2026-08-05T09:43:54.157,03077T,depth
2026-08-05T09:43:54.157,03080T,depth
2026-08-05T09:43:54.219,03077T,depth
2026-08-05T09:43:54.221,03182T,depth
2026-08-05T09:43:54.221,03182T,depth
2026-08-05T09:43:54.286,03011T,depth
2026-08-05T09:43:54.286,03182T,depth
2026-08-05T09:43:54.286,03011T,depth
2026-08-05T09:43:54.286,03195T,depth
2026-08-05T09:43:54.286,03194T,depth
2026-08-05T09:43:54.286,03197T,depth
2026-08-05T09:43:54.286,03196T,depth
2026-08-05T09:43:54.347,03011T,depth
2026-08-05T09:43:54.877,03011T,depth
2026-08-05T09:43:54.939,03046T,depth
2026-08-05T09:43:54.939,03182T,depth
2026-08-05T09:43:54.939,03077T,depth
2026-08-05T09:43:55.002,03011T,depth
2026-08-05T09:43:55.004,03182T,depth
2026-08-05T09:43:55.004,03077T,depth
2026-08-05T09:43:55.062,03046T,depth
2026-08-05T09:43:55.853,03046T,depth
2026-08-05T09:43:55.933,03077T,depth
2026-08-05T09:43:55.933,03077T,depth
2026-08-05T09:43:55.933,03046T,depth
2026-08-05T09:43:56.387,03182T,depth
2026-08-05T09:43:56.460,03011T,depth
2026-08-05T09:43:56.460,03182T,depth
2026-08-05T09:43:56.460,03011T,depth
2026-08-05T09:43:56.590,03195T,depth
2026-08-05T09:43:56.655,03194T,depth
2026-08-05T09:43:56.655,03196T,depth
2026-08-05T09:43:56.655,03197T,depth
2026-08-05T09:43:57.091,03195T,depth
2026-08-05T09:43:57.166,03194T,depth
2026-08-05T09:43:57.166,03196T,depth
2026-08-05T09:43:57.166,03197T,depth
2026-08-05T09:43:59.630,03195T,depth
2026-08-05T09:43:59.694,03194T,depth
2026-08-05T09:43:59.696,03197T,depth
2026-08-05T09:43:59.696,03196T,depth
2026-08-05T09:44:00.157,03194T,depth
2026-08-05T09:44:00.222,03196T,depth
2026-08-05T09:44:00.222,03195T,depth
2026-08-05T09:44:00.222,03197T,depth
2026-08-05T09:44:01.304,03195T,depth
2026-08-05T09:44:01.387,03194T,depth
2026-08-05T09:44:01.389,03105T,depth
2026-08-05T09:44:01.389,03197T,depth
2026-08-05T09:44:01.389,03080T,depth
2026-08-05T09:44:01.389,03196T,depth
2026-08-05T09:44:01.820,03197T,depth
2026-08-05T09:44:01.899,03194T,depth
2026-08-05T09:44:01.899,03196T,depth
2026-08-05T09:44:01.899,03195T,depth
2026-08-05T09:44:02.965,03105T,depth
2026-08-05T09:44:03.034,03080T,depth
2026-08-05T09:44:05.332,03069T,depth
2026-08-05T09:44:05.639,03077T,depth
2026-08-05T09:44:05.702,03182T,depth
2026-08-05T09:44:05.705,03046T,depth
2026-08-05T09:44:05.705,03011T,depth
2026-08-05T09:44:05.705,03195T,depth
2026-08-05T09:44:05.705,03194T,depth
2026-08-05T09:44:05.705,03105T,depth
2026-08-05T09:44:05.705,03197T,depth
2026-08-05T09:44:05.705,03080T,depth
2026-08-05T09:44:05.705,03196T,depth
2026-08-05T09:44:06.169,03194T,depth
2026-08-05T09:44:06.232,03196T,depth
2026-08-05T09:44:06.232,03195T,depth
2026-08-05T09:44:06.232,03197T,depth
2026-08-05T09:44:06.296,03077T,depth
2026-08-05T09:44:06.361,03046T,depth
2026-08-05T09:44:06.823,03182T,depth
2026-08-05T09:44:06.900,03011T,depth
2026-08-05T09:44:07.320,03105T,depth
2026-08-05T09:44:07.380,03080T,depth
2026-08-05T09:44:08.139,03195T,depth
2026-08-05T09:44:08.218,03194T,depth
2026-08-05T09:44:08.220,03197T,depth
2026-08-05T09:44:08.220,03196T,depth
2026-08-05T09:44:08.698,03194T,depth
2026-08-05T09:44:08.762,03196T,depth
2026-08-05T09:44:08.762,03197T,depth
2026-08-05T09:44:08.762,03195T,depth
2026-08-05T09:44:08.908,03011T,depth
2026-08-05T09:44:08.971,03046T,depth
2026-08-05T09:44:08.971,03182T,depth
2026-08-05T09:44:08.971,03077T,depth
2026-08-05T09:44:09.518,03046T,depth
2026-08-05T09:44:09.594,03077T,depth
2026-08-05T09:44:10.081,03011T,depth
2026-08-05T09:44:10.155,03182T,depth
2026-08-05T09:44:10.247,03195T,depth
2026-08-05T09:44:10.317,03194T,depth
2026-08-05T09:44:10.317,03196T,depth
2026-08-05T09:44:10.317,03197T,depth
2026-08-05T09:44:10.759,03195T,depth
2026-08-05T09:44:10.829,03197T,depth
2026-08-05T09:44:10.829,03194T,depth
2026-08-05T09:44:10.829,03196T,depth
2026-08-05T09:44:11.214,03195T,depth
2026-08-05T09:44:11.293,03194T,depth
2026-08-05T09:44:11.295,03196T,depth
2026-08-05T09:44:11.295,03197T,depth
2026-08-05T09:44:11.737,03194T,depth
2026-08-05T09:44:11.817,03196T,depth
2026-08-05T09:44:11.817,03195T,depth
2026-08-05T09:44:11.820,03197T,depth
2026-08-05T09:44:12.388,03194T,match
2026-08-05T09:44:12.459,03194T,depth
2026-08-05T09:44:13.274,03195T,depth
2026-08-05T09:44:13.341,03194T,depth
2026-08-05T09:44:13.341,03196T,depth
2026-08-05T09:44:13.341,03197T,depth
2026-08-05T09:44:13.773,03195T,depth
2026-08-05T09:44:13.851,03197T,depth
2026-08-05T09:44:13.851,03194T,depth
2026-08-05T09:44:13.853,03196T,depth
2026-08-05T09:44:15.129,03011T,depth
2026-08-05T09:44:15.194,03046T,depth
2026-08-05T09:44:15.194,03182T,depth
2026-08-05T09:44:15.194,03077T,depth
2026-08-05T09:44:16.141,03077T,depth
2026-08-05T09:44:16.218,03046T,depth
2026-08-05T09:44:16.700,03182T,depth
2026-08-05T09:44:16.790,03011T,depth
2026-08-05T09:44:17.782,03195T,depth
2026-08-05T09:44:17.851,03194T,depth
2026-08-05T09:44:17.853,03197T,depth
2026-08-05T09:44:17.853,03196T,depth
2026-08-05T09:44:18.315,03196T,depth
2026-08-05T09:44:18.381,03194T,depth
2026-08-05T09:44:18.381,03195T,depth
2026-08-05T09:44:18.381,03197T,depth
2026-08-05T09:44:20.670,03197T,depth
2026-08-05T09:44:20.751,03196T,depth
2026-08-05T09:44:20.751,03195T,depth
2026-08-05T09:44:20.751,03194T,depth
2026-08-05T09:44:21.129,03046T,depth
2026-08-05T09:44:21.198,03011T,depth
2026-08-05T09:44:21.198,03182T,depth
2026-08-05T09:44:21.198,03077T,depth
2026-08-05T09:44:21.198,03197T,depth
2026-08-05T09:44:21.198,03196T,depth
2026-08-05T09:44:21.262,03195T,depth
2026-08-05T09:44:21.262,03194T,depth
2026-08-05T09:44:21.404,03196T,depth
2026-08-05T09:44:21.470,03197T,depth
2026-08-05T09:44:21.480,03194T,depth
2026-08-05T09:44:21.481,03195T,depth
2026-08-05T09:44:21.927,03197T,depth
2026-08-05T09:44:21.990,03195T,depth
2026-08-05T09:44:21.992,03196T,depth
2026-08-05T09:44:21.994,03194T,depth
2026-08-05T09:44:22.207,03046T,depth
2026-08-05T09:44:22.276,03011T,depth
2026-08-05T09:44:22.276,03077T,depth
2026-08-05T09:44:22.276,03182T,depth
2026-08-05T09:44:22.278,03077T,depth
2026-08-05T09:44:22.406,03197T,depth
2026-08-05T09:44:22.479,03196T,depth
2026-08-05T09:44:22.481,03195T,depth
2026-08-05T09:44:22.481,03194T,depth
2026-08-05T09:44:22.916,03195T,depth
2026-08-05T09:44:22.977,03197T,depth
2026-08-05T09:44:22.977,03194T,depth
2026-08-05T09:44:22.977,03196T,depth
2026-08-05T09:44:23.235,03077T,depth
2026-08-05T09:44:23.807,03011T,depth
2026-08-05T09:44:23.876,03011T,depth
2026-08-05T09:44:23.876,03182T,depth
2026-08-05T09:44:23.939,03182T,depth
2026-08-05T09:44:24.272,030573,depth
2026-08-05T09:44:25.441,03195T,depth
2026-08-05T09:44:25.509,03194T,depth
2026-08-05T09:44:25.509,03197T,depth
2026-08-05T09:44:25.511,03196T,depth
2026-08-05T09:44:25.988,03197T,depth
2026-08-05T09:44:26.056,03195T,depth
2026-08-05T09:44:26.056,03194T,depth
2026-08-05T09:44:26.056,03196T,depth
2026-08-05T09:44:26.158,03197T,depth
2026-08-05T09:44:26.227,03196T,depth
2026-08-05T09:44:26.229,03195T,depth
2026-08-05T09:44:26.229,03194T,depth
2026-08-05T09:44:26.690,03196T,depth
2026-08-05T09:44:26.757,03194T,depth
2026-08-05T09:44:26.757,03197T,depth
2026-08-05T09:44:26.757,03195T,depth
2026-08-05T09:44:26.821,03197T,depth
2026-08-05T09:44:26.821,03196T,depth
2026-08-05T09:44:26.821,03195T,depth
2026-08-05T09:44:26.821,03194T,depth
2026-08-05T09:44:27.295,03196T,depth
2026-08-05T09:44:27.360,03194T,depth
2026-08-05T09:44:27.360,03196T,depth
2026-08-05T09:44:27.360,03197T,depth
2026-08-05T09:44:27.360,03194T,depth
2026-08-05T09:44:27.360,03195T,depth
2026-08-05T09:44:27.860,03196T,depth
2026-08-05T09:44:27.933,03194T,depth
2026-08-05T09:44:28.870,03046T,depth
2026-08-05T09:44:28.934,03011T,depth
2026-08-05T09:44:28.934,03182T,depth
2026-08-05T09:44:28.934,03077T,depth
2026-08-05T09:44:29.055,030573,depth
2026-08-05T09:44:29.766,03077T,depth
2026-08-05T09:44:29.827,03046T,depth
2026-08-05T09:44:29.827,03197T,depth
2026-08-05T09:44:29.827,03196T,depth
2026-08-05T09:44:29.827,03195T,depth
2026-08-05T09:44:29.827,03194T,depth
2026-08-05T09:44:30.309,03011T,depth
2026-08-05T09:44:30.390,03182T,depth
2026-08-05T09:44:30.390,03196T,depth
2026-08-05T09:44:30.390,03197T,depth
2026-08-05T09:44:30.390,03195T,depth
2026-08-05T09:44:30.390,03194T,depth
2026-08-05T09:44:30.516,03197T,depth
2026-08-05T09:44:30.591,03196T,depth
2026-08-05T09:44:30.591,03195T,depth
2026-08-05T09:44:30.591,03194T,depth
2026-08-05T09:44:31.076,03195T,depth
2026-08-05T09:44:31.139,03197T,depth
2026-08-05T09:44:31.141,03196T,depth
2026-08-05T09:44:31.141,03194T,depth
2026-08-05T09:44:32.925,030573,depth
2026-08-05T09:44:33.087,03197T,depth
2026-08-05T09:44:33.167,03196T,depth
2026-08-05T09:44:33.167,03195T,depth
2026-08-05T09:44:33.167,03194T,depth
2026-08-05T09:44:33.616,03195T,depth
2026-08-05T09:44:33.681,03197T,depth
2026-08-05T09:44:33.681,03194T,depth
2026-08-05T09:44:33.681,03196T,depth
2026-08-05T09:44:34.012,03195T,depth
2026-08-05T09:44:34.082,03194T,depth
2026-08-05T09:44:34.082,03197T,depth
2026-08-05T09:44:34.082,03196T,depth
2026-08-05T09:44:34.542,03194T,depth
2026-08-05T09:44:34.607,03196T,depth
2026-08-05T09:44:34.671,03195T,depth
2026-08-05T09:44:34.671,03197T,depth
2026-08-05T09:44:36.632,030573,depth
2026-08-05T09:44:36.695,03197T,depth
2026-08-05T09:44:36.695,03196T,depth
2026-08-05T09:44:36.703,03195T,depth
2026-08-05T09:44:36.703,03194T,depth
2026-08-05T09:44:37.226,03194T,depth
2026-08-05T09:44:37.293,03196T,depth
2026-08-05T09:44:37.355,03195T,depth
2026-08-05T09:44:37.434,03197T,depth
2026-08-05T09:44:39.413,03194T,depth
2026-08-05T09:44:39.476,03195T,depth
2026-08-05T09:44:39.484,03197T,depth
2026-08-05T09:44:39.484,03196T,depth
2026-08-05T09:44:39.947,03194T,depth
2026-08-05T09:44:40.025,03196T,depth
2026-08-05T09:44:40.088,03197T,depth
2026-08-05T09:44:40.090,03195T,depth
2026-08-05T09:44:40.983,03195T,depth
2026-08-05T09:44:41.047,03194T,depth
2026-08-05T09:44:41.047,03196T,depth
2026-08-05T09:44:41.047,03197T,depth
2026-08-05T09:44:41.528,03196T,depth
2026-08-05T09:44:41.607,03194T,depth
2026-08-05T09:44:41.607,03197T,depth
2026-08-05T09:44:41.607,03195T,depth
2026-08-05T09:44:41.847,03195T,depth
2026-08-05T09:44:41.907,03194T,depth
2026-08-05T09:44:41.907,03197T,depth
2026-08-05T09:44:41.907,03196T,depth
2026-08-05T09:44:42.391,03196T,depth
2026-08-05T09:44:42.467,03194T,depth
2026-08-05T09:44:42.469,03197T,depth
2026-08-05T09:44:42.469,03195T,depth
2026-08-05T09:44:43.357,03046T,depth
2026-08-05T09:44:43.442,03011T,depth
2026-08-05T09:44:43.442,03182T,depth
2026-08-05T09:44:43.442,03077T,depth
2026-08-05T09:44:43.506,03196T,depth
2026-08-05T09:44:43.506,03197T,depth
2026-08-05T09:44:43.506,03194T,depth
2026-08-05T09:44:43.506,03195T,depth
2026-08-05T09:44:44.002,03196T,depth
2026-08-05T09:44:44.066,03194T,depth
2026-08-05T09:44:44.131,03077T,depth
2026-08-05T09:44:44.131,03046T,depth
2026-08-05T09:44:44.131,03197T,depth
2026-08-05T09:44:44.196,03195T,depth
2026-08-05T09:44:44.196,03197T,depth
2026-08-05T09:44:44.196,03196T,depth
2026-08-05T09:44:44.196,03195T,depth
2026-08-05T09:44:44.196,03194T,depth
2026-08-05T09:44:44.611,03182T,depth
2026-08-05T09:44:44.694,03011T,depth
2026-08-05T09:44:44.694,03197T,depth
2026-08-05T09:44:44.694,03196T,depth
2026-08-05T09:44:44.696,03195T,depth
2026-08-05T09:44:44.696,03194T,depth
2026-08-05T09:44:44.756,03196T,depth
2026-08-05T09:44:44.756,03197T,depth
2026-08-05T09:44:44.756,03195T,depth
2026-08-05T09:44:44.756,03194T,depth
2026-08-05T09:44:45.246,03194T,depth
2026-08-05T09:44:45.331,03196T,depth
2026-08-05T09:44:45.334,03197T,depth
2026-08-05T09:44:45.334,03195T,depth
2026-08-05T09:44:46.122,03125T,depth
2026-08-05T09:44:46.198,03125T,depth
2026-08-05T09:44:46.481,030573,depth
2026-08-05T09:44:46.641,03125T,depth
2026-08-05T09:44:46.709,03125T,depth
2026-08-05T09:44:49.426,03195T,depth
2026-08-05T09:44:49.495,03194T,depth
2026-08-05T09:44:49.499,03196T,depth
2026-08-05T09:44:49.499,03197T,depth
2026-08-05T09:44:49.971,03194T,depth
2026-08-05T09:44:50.037,03196T,depth
2026-08-05T09:44:50.037,03195T,depth
2026-08-05T09:44:50.037,03197T,depth
2026-08-05T09:44:50.579,03195T,depth
2026-08-05T09:44:50.659,03194T,depth
2026-08-05T09:44:50.661,03196T,depth
2026-08-05T09:44:50.661,03197T,depth
2026-08-05T09:44:51.136,03195T,depth
2026-08-05T09:44:51.205,03194T,depth
2026-08-05T09:44:51.206,03197T,depth
2026-08-05T09:44:51.206,03196T,depth
2026-08-05T09:44:52.825,03197T,depth
2026-08-05T09:44:52.909,03196T,depth
2026-08-05T09:44:52.911,03195T,depth
2026-08-05T09:44:52.911,03194T,depth
2026-08-05T09:44:53.342,03194T,depth
2026-08-05T09:44:53.423,03196T,depth
2026-08-05T09:44:53.423,03195T,depth
2026-08-05T09:44:53.423,03197T,depth
2026-08-05T09:44:53.869,03195T,depth
2026-08-05T09:44:53.934,03194T,depth
2026-08-05T09:44:53.934,03197T,depth
2026-08-05T09:44:53.934,03196T,depth
2026-08-05T09:44:54.394,03196T,depth
2026-08-05T09:44:54.462,03194T,depth
2026-08-05T09:44:54.462,03197T,depth
2026-08-05T09:44:54.462,03195T,depth
2026-08-05T09:44:55.065,03196T,depth
2026-08-05T09:44:55.136,03197T,depth
2026-08-05T09:44:55.136,03194T,depth
2026-08-05T09:44:55.136,03195T,depth
2026-08-05T09:44:55.650,03197T,depth
2026-08-05T09:44:55.729,03196T,depth
2026-08-05T09:44:55.729,03195T,depth
2026-08-05T09:44:55.729,03194T,depth
2026-08-05T09:44:56.240,03150T,depth
2026-08-05T09:44:57.024,03182T,depth
2026-08-05T09:44:57.089,03077T,depth
2026-08-05T09:44:57.091,03046T,depth
2026-08-05T09:44:57.091,03011T,depth
2026-08-05T09:44:57.664,03077T,depth
2026-08-05T09:44:57.743,03046T,depth
2026-08-05T09:44:58.220,03011T,depth
2026-08-05T09:44:58.288,03182T,depth
2026-08-05T09:44:59.028,03194T,depth
2026-08-05T09:44:59.105,03195T,depth
2026-08-05T09:44:59.105,03197T,depth
2026-08-05T09:44:59.109,03196T,depth
2026-08-05T09:44:59.543,03195T,depth
2026-08-05T09:44:59.608,03197T,depth
2026-08-05T09:44:59.681,03194T,depth
2026-08-05T09:44:59.750,03196T,depth
2026-08-05T09:45:00.384,03197T,depth
2026-08-05T09:45:00.462,03196T,depth
2026-08-05T09:45:00.462,03194T,depth
2026-08-05T09:45:00.465,03195T,depth
2026-08-05T09:45:00.893,03197T,depth
2026-08-05T09:45:00.969,03195T,depth
2026-08-05T09:45:00.969,03196T,depth
2026-08-05T09:45:00.969,03194T,depth
2026-08-05T09:45:00.969,03011T,depth
2026-08-05T09:45:00.969,03077T,depth
2026-08-05T09:45:00.969,03182T,depth
2026-08-05T09:45:00.969,03046T,depth
2026-08-05T09:45:01.139,03011T,depth
2026-08-05T09:45:01.209,03182T,depth
2026-08-05T09:45:01.209,03077T,depth
2026-08-05T09:45:01.209,03046T,depth
2026-08-05T09:45:01.209,03182T,depth
2026-08-05T09:45:01.209,03077T,depth
2026-08-05T09:45:01.209,03046T,depth
2026-08-05T09:45:01.209,03011T,depth
2026-08-05T09:45:02.011,03077T,depth
2026-08-05T09:45:02.079,03046T,depth
2026-08-05T09:45:02.079,03077T,depth
2026-08-05T09:45:02.079,03046T,depth
2026-08-05T09:45:02.079,03077T,depth
2026-08-05T09:45:02.563,03182T,depth
2026-08-05T09:45:02.626,03182T,depth
2026-08-05T09:45:02.626,03011T,depth
2026-08-05T09:45:02.690,03182T,depth
2026-08-05T09:45:02.690,03011T,depth
2026-08-05T09:45:02.690,03011T,depth
2026-08-05T09:45:02.834,03046T,depth
2026-08-05T09:45:02.899,03011T,depth
2026-08-05T09:45:02.899,03077T,depth
2026-08-05T09:45:02.899,03182T,depth
2026-08-05T09:45:02.899,03105T,depth
2026-08-05T09:45:02.899,03197T,depth
2026-08-05T09:45:02.899,03080T,depth
2026-08-05T09:45:02.899,03196T,depth
2026-08-05T09:45:02.899,03195T,depth
2026-08-05T09:45:02.899,03194T,depth
2026-08-05T09:45:03.373,03194T,depth
2026-08-05T09:45:03.441,03195T,depth
2026-08-05T09:45:03.441,03196T,depth
2026-08-05T09:45:03.441,03197T,depth
2026-08-05T09:45:03.676,03046T,depth
2026-08-05T09:45:03.746,03077T,depth
2026-08-05T09:45:04.241,03182T,depth
2026-08-05T09:45:04.374,03011T,depth
2026-08-05T09:45:04.436,03046T,depth
2026-08-05T09:45:04.438,03182T,depth
2026-08-05T09:45:04.438,03077T,depth
2026-08-05T09:45:04.500,03105T,depth
2026-08-05T09:45:04.582,03080T,depth
2026-08-05T09:45:05.357,03077T,depth
2026-08-05T09:45:05.427,03046T,depth
2026-08-05T09:45:05.870,03182T,depth
2026-08-05T09:45:05.939,03197T,depth
2026-08-05T09:45:05.939,03196T,depth
2026-08-05T09:45:05.939,03195T,depth
2026-08-05T09:45:05.941,03194T,depth
2026-08-05T09:45:06.398,03197T,depth
2026-08-05T09:45:06.465,03195T,depth
2026-08-05T09:45:06.465,03196T,depth
2026-08-05T09:45:06.465,03194T,depth
2026-08-05T09:45:07.107,03046T,depth
2026-08-05T09:45:07.186,03182T,depth
2026-08-05T09:45:07.186,03077T,depth
2026-08-05T09:45:07.186,03011T,depth
2026-08-05T09:45:08.032,03046T,depth
2026-08-05T09:45:08.142,03077T,depth
2026-08-05T09:45:08.579,03182T,depth
2026-08-05T09:45:08.647,03011T,depth
2026-08-05T09:45:14.447,03011T,depth
2026-08-05T09:45:14.519,03046T,depth
2026-08-05T09:45:14.521,03182T,depth
2026-08-05T09:45:14.521,03077T,depth
2026-08-05T09:45:15.109,03197T,depth
2026-08-05T09:45:15.188,03196T,depth
2026-08-05T09:45:15.188,03195T,depth
2026-08-05T09:45:15.188,03194T,depth
2026-08-05T09:45:15.188,03046T,depth
2026-08-05T09:45:15.188,03077T,depth
2026-08-05T09:45:15.645,03195T,depth
2026-08-05T09:45:15.713,03197T,depth
2026-08-05T09:45:15.713,03196T,depth
2026-08-05T09:45:15.713,03194T,depth
2026-08-05T09:45:15.779,03182T,depth
2026-08-05T09:45:15.857,03011T,depth
2026-08-05T09:45:16.066,03197T,depth
2026-08-05T09:45:16.130,03196T,depth
2026-08-05T09:45:16.130,03195T,depth
2026-08-05T09:45:16.130,03194T,depth
2026-08-05T09:45:16.205,03195T,depth
2026-08-05T09:45:16.637,03196T,depth
2026-08-05T09:45:16.702,03194T,depth
2026-08-05T09:45:16.702,03197T,depth
2026-08-05T09:45:16.702,03195T,match
2026-08-05T09:45:16.711,03195T,depth
2026-08-05T09:45:17.905,03197T,depth
2026-08-05T09:45:17.980,03196T,depth
2026-08-05T09:45:17.982,03195T,depth
2026-08-05T09:45:17.982,03194T,depth
2026-08-05T09:45:18.419,03196T,depth
2026-08-05T09:45:18.499,03194T,depth
2026-08-05T09:45:18.499,03197T,depth
2026-08-05T09:45:18.499,03195T,depth
2026-08-05T09:45:19.579,03195T,depth
2026-08-05T09:45:19.647,03194T,depth
2026-08-05T09:45:19.647,03197T,depth
2026-08-05T09:45:19.650,03196T,depth
2026-08-05T09:45:19.919,03077T,depth
2026-08-05T09:45:19.998,03182T,depth
2026-08-05T09:45:19.998,03011T,depth
2026-08-05T09:45:19.998,03046T,depth
2026-08-05T09:45:20.120,03194T,depth
2026-08-05T09:45:20.205,03195T,depth
2026-08-05T09:45:20.205,03196T,depth
2026-08-05T09:45:20.205,03197T,depth
2026-08-05T09:45:20.444,03182T,depth
2026-08-05T09:45:20.523,03077T,depth
2026-08-05T09:45:20.523,03011T,depth
2026-08-05T09:45:20.523,03046T,depth
2026-08-05T09:45:21.050,03195T,depth
2026-08-05T09:45:21.117,03194T,depth
2026-08-05T09:45:21.117,03197T,depth
2026-08-05T09:45:21.119,03196T,depth
2026-08-05T09:45:21.197,03077T,depth
2026-08-05T09:45:21.277,03077T,depth
2026-08-05T09:45:21.277,03046T,depth
2026-08-05T09:45:21.340,03046T,depth
2026-08-05T09:45:21.565,03195T,depth
2026-08-05T09:45:21.645,03197T,depth
2026-08-05T09:45:21.647,03194T,depth
2026-08-05T09:45:21.647,03196T,depth
